buy_in,multiplier,position,result,cev,adjusted_cev
1.0,2.0,1,1.0,600,139.501188
1.0,2.0,3,-1.0,-300,-291.59668
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-25.708000000000027
1.0,2.0,3,-1.0,-300,-126.38202000000001
1.0,2.0,2,-1.0,-300,-241.49786900000004
1.0,2.0,3,-1.0,-300,-157.5491
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,162.74619999999993
1.0,2.0,1,1.0,600,626.1851399999999
1.0,2.0,1,1.0,600,170.767142
1.0,2.0,2,-1.0,-300,-57.24832999999995
1.0,3.0,1,2.0,600,192.74419
1.0,2.0,2,-1.0,-300,-1143.0731548
1.0,2.0,3,-1.0,-300,99.03304000000003
1.0,2.0,2,-1.0,-300,-316.33312
1.0,3.0,2,-1.0,-300,81.97214
1.0,4.0,3,-1.0,-300,-86.76996
1.0,2.0,3,-1.0,-300,-206.01531999999997
1.0,2.0,3,-1.0,-300,34.777714999999986
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,54.92465600000003
1.0,2.0,2,-1.0,-300,-132.13629600000004
1.0,3.0,3,-1.0,-300,109.14280000000002
1.0,2.0,2,-1.0,-300,320.99892
1.0,2.0,2,-1.0,-300,-14.069940000000031
1.0,3.0,1,2.0,600,13.051080000000184
1.0,3.0,2,-1.0,-300,-100.16962999999998
1.0,2.0,1,1.0,600,600.0
1.0,2.0,2,-1.0,-300,-137.04621200000003
1.0,3.0,2,-1.0,-300,-221.68705000000003
1.0,2.0,2,-1.0,-300,525.13561
1.0,2.0,1,1.0,600,131.72003
1.0,4.0,1,3.0,600,11.986170000000016
1.0,3.0,1,2.0,600,-5.492800000000045
1.0,3.0,2,-1.0,-300,-55.76699999999997
1.0,2.0,2,-1.0,-300,-303.57050000000004
1.0,2.0,3,-1.0,-300,-15.15769499999999
1.0,2.0,1,1.0,600,83.04240000000007
1.0,3.0,1,2.0,600,600.0
1.0,3.0,2,-1.0,-300,-194.226828
1.0,2.0,1,1.0,600,-20.193050000000028
1.0,2.0,2,-1.0,-300,43.24434000000008
1.0,2.0,1,1.0,600,431.96415
1.0,2.0,2,-1.0,-300,124.22854000000004
1.0,3.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,285.41028000000006
1.0,3.0,2,-1.0,-300,17.09462000000002
1.0,3.0,1,2.0,600,129.16967999999997
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-145.89593000000002
1.0,2.0,3,-1.0,-300,30.888419999999996
1.0,2.0,1,1.0,600,244.06860999999998
1.0,2.0,2,-1.0,-300,245.16861000000006
1.0,2.0,3,-1.0,-300,312.9689599999999
1.0,3.0,2,-1.0,-300,96.47519999999997
1.0,2.0,1,1.0,600,201.67216000000002
1.0,2.0,1,1.0,600,71.77502
1.0,2.0,1,1.0,600,164.49704000000003
1.0,3.0,2,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,246.48103
1.0,3.0,1,2.0,600,278.63534000000004
1.0,2.0,3,-1.0,-300,218.85738000000003
1.0,2.0,3,-1.0,-300,96.69425999999999
1.0,2.0,2,-1.0,-300,-300.179198
1.0,2.0,2,-1.0,-300,-86.01553999999999
1.0,3.0,1,2.0,600,285.88872
1.0,2.0,1,1.0,600,-123.7448
1.0,4.0,1,3.0,600,494.29441999999995
1.0,3.0,3,-1.0,-300,173.63185000000001
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,43.79880000000003
1.0,2.0,3,-1.0,-300,-144.65106
1.0,2.0,3,-1.0,-300,-72.51577
1.0,2.0,1,1.0,600,600.0
1.0,3.0,1,2.0,600,247.12147
1.0,2.0,1,1.0,600,258.36462
1.0,4.0,2,-1.0,-300,-181.60029
1.0,2.0,1,1.0,600,232.560874
1.0,4.0,3,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-95.4348
1.0,3.0,1,2.0,600,401.84712
1.0,3.0,3,-1.0,-300,101.51340000000005
1.0,2.0,1,1.0,600,600.0
1.0,3.0,1,2.0,600,-20.27396000000004
1.0,2.0,2,-1.0,-300,-48.72907000000001
1.0,3.0,1,2.0,600,61.783649999999966
1.0,5.0,1,4.0,600,600.0
1.0,3.0,2,-1.0,-300,-65.10495
1.0,4.0,2,-1.0,-300,-75.26738
1.0,4.0,1,3.0,600,519.63861
1.0,2.0,2,-1.0,-300,-92.61597000000006
1.0,3.0,1,2.0,600,53.371500000000026
1.0,3.0,1,2.0,600,349.405185
1.0,3.0,2,-1.0,-300,203.42083799999997
1.0,3.0,2,-1.0,-300,42.425539999999955
1.0,2.0,2,-1.0,-300,-88.76940000000002
1.0,2.0,2,-1.0,-300,-158.68023000000002
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,1,2.0,600,439.24078000000003
1.0,3.0,3,-1.0,-300,-106.47691999999998
1.0,3.0,2,-1.0,-300,-209.00683000000006
1.0,2.0,1,1.0,600,298.5189150000001
1.0,2.0,1,1.0,600,138.843
1.0,3.0,3,-1.0,-300,-141.91304
1.0,3.0,3,-1.0,-300,-108.57530000000001
1.0,3.0,2,-1.0,-300,-385.333152
1.0,5.0,3,-1.0,-300,-201.49432000000002
1.0,3.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,209.229145
1.0,2.0,1,1.0,600,122.71401399999996
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-9.13331999999997
1.0,3.0,1,2.0,600,600.0
1.0,2.0,2,-1.0,-300,191.92475000000002
1.0,2.0,1,1.0,600,600.0
1.0,2.0,3,-1.0,-300,90.30011999999999
1.0,2.0,2,-1.0,-300,-258.2959116
1.0,2.0,2,-1.0,-300,-379.50347
1.0,2.0,2,-1.0,-300,97.892292
1.0,2.0,1,1.0,600,272.587012
1.0,3.0,2,-1.0,-300,321.08082
1.0,4.0,3,-1.0,-300,-180.77517600000004
1.0,4.0,2,-1.0,-300,-89.38478999999998
1.0,4.0,1,3.0,600,-58.01054999999994
1.0,4.0,1,3.0,600,182.41598800000008
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,337.82491999999996
1.0,4.0,2,-1.0,-300,-135.28383499999987
1.0,2.0,1,1.0,600,-17.651400000000024
1.0,2.0,2,-1.0,-300,-30.822799999999972
1.0,2.0,2,-1.0,-300,-83.203
1.0,2.0,2,-1.0,-300,-166.211
1.0,2.0,1,1.0,600,317.530988
1.0,2.0,2,-1.0,-300,16.863414999999947
1.0,2.0,3,-1.0,-300,27.70968000000005
1.0,2.0,3,-1.0,-300,-147.05326000000002
1.0,2.0,2,-1.0,-300,163.13323999999994
1.0,2.0,3,-1.0,-300,-73.14685499999999
1.0,5.0,1,4.0,600,291.28697000000005
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,578.51808
1.0,2.0,3,-1.0,-300,10.560490000000016
1.0,2.0,1,1.0,600,-56.36682000000005
1.0,2.0,3,-1.0,-300,77.11795000000001
1.0,2.0,2,-1.0,-300,96.13667
1.0,2.0,2,-1.0,-300,-155.425232
1.0,2.0,3,-1.0,-300,-242.10574
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-47.65110000000013
1.0,2.0,1,1.0,600,186.08533
1.0,3.0,2,-1.0,-300,-17.913900000000012
1.0,2.0,1,1.0,600,-144.12192999999996
1.0,2.0,1,1.0,600,231.90666
1.0,3.0,2,-1.0,-300,-364.64846000000006
1.0,3.0,3,-1.0,-300,-313.47168
1.0,2.0,1,1.0,600,160.15523
1.0,2.0,2,-1.0,-300,-284.934782
1.0,2.0,3,-1.0,-300,-298.13747
1.0,2.0,3,-1.0,-300,-254.8828
1.0,2.0,1,1.0,600,188.92511
1.0,4.0,1,3.0,600,-137.51948000000002
1.0,2.0,2,-1.0,-300,184.73507999999998
1.0,2.0,1,1.0,600,453.9552
1.0,2.0,2,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,12.326940000000008
1.0,2.0,3,-1.0,-300,145.54936000000004
1.0,3.0,1,2.0,600,-101.64080000000007
1.0,2.0,1,1.0,600,450.36647999999997
1.0,5.0,2,-1.0,-300,-189.478624
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-70.22489999999999
1.0,2.0,1,1.0,600,-169.04282999999995
1.0,3.0,3,-1.0,-300,172.00085999999993
1.0,2.0,3,-1.0,-300,-263.48508
1.0,3.0,1,2.0,600,50.338379999999916
1.0,2.0,3,-1.0,-300,70.62236000000001
1.0,2.0,1,1.0,600,-274.12570000000005
1.0,2.0,1,1.0,600,196.21850000000003
1.0,2.0,1,1.0,600,390.07214999999997
1.0,5.0,1,4.0,600,-21.80310000000003
1.0,4.0,2,-1.0,-300,-130.66714
1.0,2.0,2,-1.0,-300,121.82874000000001
1.0,3.0,1,2.0,600,292.01029999999986
1.0,2.0,2,-1.0,-300,-237.79076000000003
1.0,3.0,2,-1.0,-300,-117.63295199999999
1.0,2.0,2,-1.0,-300,100.5324
1.0,3.0,2,-1.0,-300,-52.25608999999997
1.0,2.0,1,1.0,600,75.03907999999996
1.0,2.0,2,-1.0,-300,-350.72727
1.0,2.0,1,1.0,600,585.2148400000001
1.0,2.0,3,-1.0,-300,181.95328
1.0,4.0,1,3.0,600,106.35150499999989
1.0,5.0,1,4.0,600,438.43524
1.0,2.0,1,1.0,600,102.24383999999998
1.0,3.0,3,-1.0,-300,-74.13578999999999
1.0,2.0,1,1.0,600,177.600012
1.0,3.0,1,2.0,600,363.05275000000006
1.0,3.0,1,2.0,600,625.8340019999999
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,1,2.0,600,200.72986999999998
1.0,2.0,2,-1.0,-300,98.72532000000001
1.0,2.0,3,-1.0,-300,-0.617744000000032
1.0,3.0,2,-1.0,-300,-26.23065600000001
1.0,2.0,2,-1.0,-300,-192.71714000000003
1.0,2.0,2,-1.0,-300,-176.91428999999994
1.0,2.0,1,1.0,600,-143.31238000000008
1.0,3.0,2,-1.0,-300,-200.1527
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,-90.99467000000004
1.0,2.0,1,1.0,600,-277.6113419999999
1.0,3.0,2,-1.0,-300,434.79952
1.0,2.0,2,-1.0,-300,-112.91781000000003
1.0,2.0,3,-1.0,-300,-278.82936
1.0,2.0,1,1.0,600,333.401562
1.0,3.0,1,2.0,600,241.88456000000002
1.0,2.0,2,-1.0,-300,-95.29756999999998
1.0,2.0,3,-1.0,-300,-127.540425
1.0,10.0,3,-1.0,-300,-116.06221
1.0,2.0,1,1.0,600,324.5118
1.0,2.0,3,-1.0,-300,-44.26887499999998
1.0,5.0,2,-1.0,-300,2.6611500000000206
1.0,2.0,3,-1.0,-300,-128.80372
1.0,5.0,2,-1.0,-300,243.32429999999988
1.0,10.0,3,-1.0,-300,-0.2601399999999785
1.0,2.0,3,-1.0,-300,-81.12423999999999
1.0,2.0,1,1.0,600,12.670539999999988
1.0,2.0,1,1.0,600,-120.29625000000003
1.0,2.0,3,-1.0,-300,53.6232
1.0,4.0,3,-1.0,-300,-148.90872099999999
1.0,5.0,3,-1.0,-300,50.263419999999996
1.0,3.0,3,-1.0,-300,85.23456000000004
1.0,3.0,1,2.0,600,157.54663999999997
1.0,5.0,3,-1.0,-300,-88.06656000000001
1.0,3.0,2,-1.0,-300,233.20565200000004
1.0,3.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,149.83634
1.0,3.0,1,2.0,600,228.18569999999994
1.0,2.0,1,1.0,600,36.033500000000004
1.0,2.0,3,-1.0,-300,138.88401999999996
1.0,2.0,2,-1.0,-300,-203.33238000000003
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,16.40640000000002
1.0,4.0,3,-1.0,-300,-128.07608000000002
1.0,2.0,2,-1.0,-300,-240.82374999999996
1.0,4.0,2,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-300.0
1.0,4.0,3,-1.0,-300,10.28298000000001
1.0,2.0,1,1.0,600,110.89125999999999
1.0,2.0,2,-1.0,-300,-86.76923200000004
1.0,3.0,2,-1.0,-300,-373.53288999999995
1.0,2.0,1,1.0,600,312.81487
1.0,2.0,1,1.0,600,539.50801
1.0,2.0,2,-1.0,-300,371.86300000000006
1.0,4.0,2,-1.0,-300,-441.27919
1.0,3.0,3,-1.0,-300,-188.45479
1.0,3.0,3,-1.0,-300,-70.75549999999998
1.0,3.0,3,-1.0,-300,211.61352000000002
1.0,5.0,3,-1.0,-300,32.44620000000003
1.0,5.0,1,4.0,600,-160.05436999999998
1.0,2.0,2,-1.0,-300,-6.869760000000081
1.0,4.0,3,-1.0,-300,-112.50719999999998
1.0,2.0,1,1.0,600,-13.074270000000013
1.0,2.0,2,-1.0,-300,-156.4086
1.0,2.0,1,1.0,600,43.471479999999985
1.0,2.0,1,1.0,600,-148.55460000000005
1.0,2.0,2,-1.0,-300,-184.25060000000002
1.0,2.0,1,1.0,600,2.0096400000000187
1.0,3.0,1,2.0,600,81.96802000000002
1.0,3.0,2,-1.0,-300,-300.0
1.0,3.0,3,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,21.423239999999907
1.0,2.0,1,1.0,600,-119.96306999999992
1.0,3.0,2,-1.0,-300,298.95426499999996
1.0,2.0,1,1.0,600,539.4775
1.0,2.0,3,-1.0,-300,261.77622400000007
1.0,5.0,3,-1.0,-300,14.025810000000035
1.0,4.0,2,-1.0,-300,-227.9376200000001
1.0,2.0,3,-1.0,-300,-19.349369999999965
1.0,2.0,3,-1.0,-300,-82.20704
1.0,2.0,1,1.0,600,553.1116
1.0,2.0,1,1.0,600,421.51856
1.0,2.0,3,-1.0,-300,44.46517
1.0,2.0,2,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,18.67403999999999
1.0,2.0,2,-1.0,-300,-85.5564
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,465.3715000000001
1.0,3.0,3,-1.0,-300,62.978380000000016
1.0,4.0,1,3.0,600,168.53006000000002
1.0,3.0,1,2.0,600,274.50406
1.0,10.0,2,-1.0,-300,-54.90122400000004
1.0,3.0,1,2.0,600,208.36036000000001
1.0,2.0,1,1.0,600,33.298790000000054
1.0,5.0,1,4.0,600,600.0
1.0,4.0,3,-1.0,-300,-246.97255999999996
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-5.767280000000056
1.0,2.0,3,-1.0,-300,-89.908365
1.0,2.0,3,-1.0,-300,-172.64272499999998
1.0,2.0,2,-1.0,-300,-90.58768
1.0,2.0,3,-1.0,-300,-70.25992500000001
1.0,2.0,1,1.0,600,290.846214
1.0,2.0,1,1.0,600,365.42602999999997
1.0,2.0,1,1.0,600,-157.57412
1.0,3.0,3,-1.0,-300,-406.11812000000003
1.0,2.0,2,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,-120.9228
1.0,3.0,1,2.0,600,303.59274000000005
1.0,4.0,3,-1.0,-300,-165.41872999999998
1.0,2.0,1,1.0,600,188.72581700000003
1.0,2.0,3,-1.0,-300,-118.4719
1.0,4.0,1,3.0,600,283.4694
1.0,5.0,3,-1.0,-300,26.40764999999999
1.0,5.0,2,-1.0,-300,-124.2918
1.0,2.0,2,-1.0,-300,-167.97138999999999
1.0,3.0,2,-1.0,-300,-92.15559999999988
1.0,2.0,1,1.0,600,122.99090999999999
1.0,2.0,3,-1.0,-300,191.53915999999998
1.0,2.0,2,-1.0,-300,-468.47202000000004
1.0,2.0,3,-1.0,-300,-12.795599999999979
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,160.80845
1.0,3.0,3,-1.0,-300,106.10317999999995
1.0,2.0,1,1.0,600,235.78378999999995
1.0,2.0,2,-1.0,-300,-216.4452
1.0,3.0,1,2.0,600,145.61878
1.0,2.0,3,-1.0,-300,-167.60268000000002
1.0,2.0,1,1.0,600,-9.525921999999937
1.0,2.0,2,-1.0,-300,-300.0
1.0,3.0,3,-1.0,-300,20.87887999999998
1.0,2.0,2,-1.0,-300,-85.9495
1.0,2.0,2,-1.0,-300,316.89006
1.0,3.0,1,2.0,600,40.30084999999997
1.0,3.0,3,-1.0,-300,-51.078036
1.0,2.0,1,1.0,600,-249.78418999999997
1.0,2.0,1,1.0,600,170.75487600000002
1.0,2.0,1,1.0,600,262.23378
1.0,3.0,2,-1.0,-300,111.25414
1.0,2.0,1,1.0,600,-44.94121999999999
1.0,2.0,1,1.0,600,178.07606000000004
1.0,2.0,2,-1.0,-300,-203.10084
1.0,4.0,2,-1.0,-300,-136.32055000000003
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,595.26856
1.0,2.0,1,1.0,600,295.17343999999997
1.0,2.0,2,-1.0,-300,-66.84550000000002
1.0,3.0,1,2.0,600,435.46875
1.0,4.0,2,-1.0,-300,182.90454000000005
1.0,5.0,3,-1.0,-300,-96.70734399999998
1.0,2.0,1,1.0,600,200.82254000000006
1.0,2.0,1,1.0,600,130.955596
1.0,2.0,3,-1.0,-300,7.3729999999999905
1.0,3.0,1,2.0,600,600.0
1.0,2.0,1,1.0,600,-6.409830000000028
1.0,5.0,1,4.0,600,173.15425000000002
1.0,2.0,3,-1.0,-300,-142.02176
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,-392.13843600000007
1.0,3.0,1,2.0,600,82.91258999999997
1.0,2.0,3,-1.0,-300,24.414199999999994
1.0,3.0,1,2.0,600,138.64952
1.0,2.0,2,-1.0,-300,-285.988043
1.0,2.0,1,1.0,600,129.34852
1.0,5.0,3,-1.0,-300,-254.362792
1.0,2.0,3,-1.0,-300,114.35286
1.0,50.0,1,39.0,600,-29.12510000000003
1.0,2.0,1,1.0,600,-314.9416299999999
1.0,4.0,3,-1.0,-300,70.09287999999998
1.0,2.0,2,-1.0,-300,105.13175999999999
1.0,10.0,2,-1.0,-300,-56.55901000000006
1.0,3.0,1,2.0,600,491.44508400000007
1.0,2.0,2,-1.0,-300,120.63024000000001
1.0,2.0,1,1.0,600,141.84104000000002
1.0,3.0,1,2.0,600,-27.68053000000006
1.0,3.0,2,-1.0,-300,-131.95296
1.0,2.0,1,1.0,600,722.748976
1.0,2.0,1,1.0,600,505.24975200000006
1.0,2.0,2,-1.0,-300,-123.54989
1.0,2.0,1,1.0,600,263.44335
1.0,3.0,2,-1.0,-300,-111.37381000000002
1.0,2.0,1,1.0,600,-3.496319999999969
1.0,3.0,1,2.0,600,600.0
1.0,2.0,1,1.0,600,79.19559000000001
1.0,2.0,2,-1.0,-300,-226.51391199999995
1.0,3.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,374.68014
1.0,2.0,1,1.0,600,93.63301000000001
1.0,4.0,3,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-260.87786
1.0,2.0,1,1.0,600,430.44640000000004
1.0,2.0,2,-1.0,-300,-35.43439999999998
1.0,4.0,2,-1.0,-300,-55.65306000000001
1.0,2.0,3,-1.0,-300,-135.36283
1.0,5.0,3,-1.0,-300,39.311439999999976
1.0,3.0,3,-1.0,-300,84.03827999999999
1.0,3.0,2,-1.0,-300,-257.61719999999997
1.0,3.0,2,-1.0,-300,392.77959999999996
1.0,3.0,2,-1.0,-300,-52.624739999999974
1.0,4.0,1,3.0,600,521.76264
1.0,4.0,1,3.0,600,221.8752
1.0,2.0,3,-1.0,-300,-53.07182
1.0,5.0,3,-1.0,-300,-295.7463383
1.0,2.0,2,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,167.02990999999992
1.0,2.0,1,1.0,600,62.64408000000003
1.0,2.0,1,1.0,600,116.76615000000001
1.0,2.0,2,-1.0,-300,256.67720999999995
1.0,2.0,2,-1.0,-300,-151.75990000000002
1.0,2.0,1,1.0,600,123.61788000000007
1.0,10.0,1,9.0,600,785.65462
1.0,3.0,3,-1.0,-300,94.97899400000003
1.0,2.0,1,1.0,600,50.86161999999999
1.0,2.0,2,-1.0,-300,388.11063999999993
1.0,2.0,3,-1.0,-300,-291.97754
1.0,2.0,3,-1.0,-300,170.1947
1.0,5.0,2,-1.0,-300,-123.73524
1.0,2.0,3,-1.0,-300,-62.02875000000002
1.0,2.0,2,-1.0,-300,-1.1632099999999923
1.0,4.0,2,-1.0,-300,237.17942600000003
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-120.97285
1.0,2.0,2,-1.0,-300,-300.0
1.0,4.0,1,3.0,600,235.08574400000003
1.0,4.0,2,-1.0,-300,159.12063999999998
1.0,3.0,2,-1.0,-300,116.29477
1.0,3.0,3,-1.0,-300,-282.00438
1.0,3.0,1,2.0,600,600.0
1.0,3.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,182.47067200000004
1.0,3.0,1,2.0,600,90.51396199999994
1.0,5.0,1,4.0,600,82.07677600000005
1.0,2.0,2,-1.0,-300,75.49448999999993
1.0,2.0,2,-1.0,-300,-121.76488
1.0,3.0,3,-1.0,-300,-244.36151000000004
1.0,2.0,2,-1.0,-300,-197.65632
1.0,2.0,1,1.0,600,154.48676
1.0,3.0,3,-1.0,-300,-21.728399999999965
1.0,3.0,1,2.0,600,600.0
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,-142.184064
1.0,2.0,2,-1.0,-300,-410.39047999999997
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-11.381550000000004
1.0,3.0,1,2.0,600,360.3831
1.0,2.0,3,-1.0,-300,-6.616229999999973
1.0,3.0,1,2.0,600,218.06014
1.0,2.0,1,1.0,600,-25.409960000000012
1.0,3.0,3,-1.0,-300,-244.31626999999995
1.0,2.0,1,1.0,600,388.77446
1.0,2.0,1,1.0,600,24.12707000000003
1.0,10.0,1,9.0,600,203.88787399999998
1.0,4.0,3,-1.0,-300,-300.0
1.0,4.0,3,-1.0,-300,-125.97660000000002
1.0,2.0,2,-1.0,-300,-369.76835
1.0,2.0,1,1.0,600,198.71201999999994
1.0,2.0,3,-1.0,-300,-143.56202000000002
1.0,3.0,2,-1.0,-300,-126.91528000000008
1.0,3.0,2,-1.0,-300,-101.91666000000001
1.0,2.0,2,-1.0,-300,159.75373999999994
1.0,2.0,1,1.0,600,344.80932
1.0,3.0,2,-1.0,-300,-237.19009
1.0,3.0,3,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,43.13740999999999
1.0,2.0,2,-1.0,-300,-275.59191
1.0,3.0,3,-1.0,-300,46.64552000000003
1.0,2.0,2,-1.0,-300,-162.656256
1.0,3.0,1,2.0,600,319.26941600000004
1.0,3.0,3,-1.0,-300,-284.22364
1.0,3.0,1,2.0,600,210.65448
1.0,3.0,3,-1.0,-300,108.87439999999998
1.0,3.0,2,-1.0,-300,72.23549999999997
1.0,3.0,3,-1.0,-300,-80.87946
1.0,2.0,3,-1.0,-300,-19.085789999999974
1.0,2.0,3,-1.0,-300,-179.22122000000002
1.0,2.0,2,-1.0,-300,157.51639999999998
1.0,3.0,2,-1.0,-300,436.6776799999999
1.0,3.0,2,-1.0,-300,27.09456
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,116.39406999999994
1.0,2.0,3,-1.0,-300,-202.38276
1.0,4.0,2,-1.0,-300,-166.07120000000003
1.0,3.0,3,-1.0,-300,-22.632000000000005
1.0,4.0,2,-1.0,-300,-69.97503999999998
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,150.22346999999996
1.0,4.0,3,-1.0,-300,-158.1544
1.0,3.0,1,2.0,600,39.56421
1.0,2.0,1,1.0,600,298.32375
1.0,2.0,2,-1.0,-300,14.472719999999924
1.0,10.0,3,-1.0,-300,-300.0
1.0,3.0,1,2.0,600,348.9549
1.0,3.0,2,-1.0,-300,-232.19346000000002
1.0,2.0,1,1.0,600,222.05795999999998
1.0,2.0,2,-1.0,-300,16.84879999999994
1.0,2.0,2,-1.0,-300,86.99183999999997
1.0,2.0,3,-1.0,-300,34.521619999999984
1.0,5.0,2,-1.0,-300,293.096344
1.0,3.0,2,-1.0,-300,-66.72374999999994
1.0,5.0,3,-1.0,-300,240.90063
1.0,2.0,1,1.0,600,354.80709
1.0,3.0,2,-1.0,-300,-50.727480000000014
1.0,2.0,2,-1.0,-300,-222.07417
1.0,3.0,1,2.0,600,98.68900000000002
1.0,2.0,2,-1.0,-300,183.81349999999995
1.0,3.0,2,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,119.03778
1.0,2.0,1,1.0,600,1.6577500000000214
1.0,4.0,2,-1.0,-300,-159.95641000000003
1.0,2.0,1,1.0,600,138.10574999999994
1.0,3.0,1,2.0,600,249.41885999999994
1.0,2.0,1,1.0,600,758.6940440000001
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,104.12601000000001
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,-201.00817999999998
1.0,2.0,1,1.0,600,726.92361
1.0,2.0,1,1.0,600,176.32797999999997
1.0,3.0,3,-1.0,-300,-208.43776
1.0,4.0,2,-1.0,-300,18.76006000000001
1.0,3.0,3,-1.0,-300,-115.10484000000002
1.0,2.0,2,-1.0,-300,-118.68768000000003
1.0,2.0,1,1.0,600,-282.75527800000003
1.0,2.0,1,1.0,600,-22.10940999999997
1.0,2.0,2,-1.0,-300,234.92506999999995
1.0,3.0,2,-1.0,-300,-146.52714
1.0,10.0,2,-1.0,-300,24.68289
1.0,3.0,2,-1.0,-300,-21.56256000000002
1.0,3.0,1,2.0,600,177.27955
1.0,5.0,2,-1.0,-300,-300.0
1.0,10.0,2,-1.0,-300,-35.510879999999986
1.0,3.0,2,-1.0,-300,-98.46200000000002
1.0,3.0,2,-1.0,-300,-301.494228
1.0,3.0,3,-1.0,-300,44.44575999999995
1.0,2.0,1,1.0,600,102.42515
1.0,3.0,1,2.0,600,163.8137
1.0,2.0,3,-1.0,-300,-147.12044
1.0,2.0,1,1.0,600,538.4457600000001
1.0,2.0,3,-1.0,-300,-4.076940000000036
1.0,4.0,3,-1.0,-300,82.88348000000002
1.0,5.0,3,-1.0,-300,-80.43688
1.0,3.0,3,-1.0,-300,116.48686000000004
1.0,2.0,1,1.0,600,344.6046
1.0,2.0,3,-1.0,-300,65.30419799999999
1.0,2.0,3,-1.0,-300,92.36471499999999
1.0,2.0,2,-1.0,-300,-10.83119000000005
1.0,2.0,3,-1.0,-300,-215.03904
1.0,2.0,1,1.0,600,190.85454000000001
1.0,2.0,3,-1.0,-300,-133.94528
1.0,2.0,2,-1.0,-300,-41.184079999999994
1.0,4.0,1,3.0,600,-131.45321999999993
1.0,2.0,1,1.0,600,294.74099
1.0,2.0,2,-1.0,-300,-103.43744000000001
1.0,2.0,3,-1.0,-300,42.597480000000004
1.0,3.0,1,2.0,600,195.66851400000002
1.0,2.0,3,-1.0,-300,175.01909999999998
1.0,2.0,2,-1.0,-300,124.20648
1.0,2.0,1,1.0,600,-11.867680000000064
1.0,2.0,1,1.0,600,212.43426000000005
1.0,3.0,1,2.0,600,-46.45148499999999
1.0,2.0,1,1.0,600,271.8201900000001
1.0,3.0,1,2.0,600,-162.69565999999992
1.0,3.0,2,-1.0,-300,-154.80147000000002
1.0,3.0,2,-1.0,-300,-215.31519999999995
1.0,4.0,2,-1.0,-300,256.06908
1.0,2.0,1,1.0,600,100.87633000000002
1.0,3.0,1,2.0,600,348.43652999999995
1.0,2.0,2,-1.0,-300,1.3515899999999874
